Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value
CUST_21876,27,Male,Retail & Commerce,Noida,101200.0,1214400,2,Rented,6030000.0,1500.0,Periphery / Growth Corridor,41.2,Investment,Yes,6-12 months,Google & Social Media Ads,Yes,No,No,No,0.1899,Low,No,0
CUST_15734,37,Male,IT & Software,Mumbai,61400.0,736800,3,Rented,2760000.0,1000.0,Suburbs,25.5,Self-use,No,0-6 months,Direct Walk-in / Exhibition,Yes,No,No,No,0.4234,Medium,No,0
CUST_19202,36,Male,IT & Software,Gurugram,162300.0,1947600,3,Living with Parents,7930000.0,1200.0,Periphery / Growth Corridor,40.8,Self-use,Yes,0-6 months,Channel Partner / Broker,No,Yes,No,No,0.5318,Medium,Yes,7760000
CUST_11462,32,Male,BFSI & Banking,Bengaluru,28900.0,346800,2,Rented,2000000.0,1000.0,Suburbs,18.1,Self-use,Yes,1-3 years,Google & Social Media Ads,No,Yes,No,No,0.2766,Low,No,0
CUST_10914,34,Female,IT & Software,Pune,35400.0,424800,5,Rented,2000000.0,600.0,Within City Limits,14.0,Investment,Yes,6-12 months,Channel Partner / Broker,Yes,No,No,No,0.1867,Low,No,0
CUST_12057,62,Male,Manufacturing & Engineering,Bengaluru,364500.0,4374000,4,Rented,4730000.0,2400.0,Periphery / Growth Corridor,38.2,Investment,No,0-6 months,Google & Social Media Ads,No,Yes,Yes,No,0.8059,High,Yes,16140000
CUST_10257,25,Female,Self-Employed / Business,Delhi,100400.0,1204800,2,Rented,4730000.0,1200.0,Suburbs,22.3,Self-use,Yes,6-12 months,Google & Social Media Ads,Yes,No,No,No,0.1163,Low,No,0
CUST_19273,36,Female,Retail & Commerce,Kolkata,44100.0,529200,3,Rented,2000000.0,900.0,Periphery / Growth Corridor,31.5,Investment,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.99,High,Yes,1930000
CUST_21175,39,Female,Manufacturing & Engineering,Gurugram,147200.0,1766400,4,Rented,7010000.0,1800.0,Suburbs,17.5,Self-use,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,No,0.9479,High,Yes,6810000
CUST_18880,29,Male,Education,Delhi,37900.0,454800,2,Owned Flat/House,2000000.0,1000.0,Periphery / Growth Corridor,22.8,Investment,Yes,6-12 months,Channel Partner / Broker,Yes,No,No,No,0.2138,Low,No,0
CUST_11021,42,Male,IT & Software,Bengaluru,103000.0,1231200,3,Living with Parents,5410000.0,1200.0,Periphery / Growth Corridor,29.5,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,No,Yes,0.8726,High,No,0
CUST_12368,37,Male,Manufacturing & Engineering,Delhi,77400.0,928800,5,Rented,2780000.0,600.0,Periphery / Growth Corridor,28.6,Investment,No,6-12 months,Google & Social Media Ads,Yes,Yes,No,No,0.5794,Medium,Yes,2760000
CUST_16738,48,Male,Education,Pune,174600.0,2095200,4,Owned Flat/House,9770000.0,1200.0,Periphery / Growth Corridor,43.4,Investment,Yes,0-6 months,Channel Partner / Broker,No,No,No,No,0.3697,Medium,No,0
CUST_19343,29,Male,Education,Delhi,104700.0,1256400,2,Rented,4640000.0,1800.0,Suburbs,27.5,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,Yes,0.99,High,Yes,4530000
CUST_10270,37,Female,Government & PSU,Gurugram,225200.0,2702400,2,Owned Flat/House,8710000.0,1500.0,Suburbs,18.6,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.3479,Low,No,0
CUST_20026,47,Female,IT & Software,Noida,120900.0,1450800,4,Living with Parents,7110000.0,1500.0,City Centre,7.3,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0278,Low,No,0
CUST_19315,38,Male,Education,Bengaluru,68900.0,826800,4,Rented,2340000.0,1000.0,Within City Limits,15.2,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0664,Low,No,0
CUST_15073,70,Female,Self-Employed / Business,Ahmedabad,247000.00000000003,2965200,2,Living with Parents,9180000.0,1800.0,Periphery / Growth Corridor,34.2,Investment,Yes,0-6 months,Channel Partner / Broker,No,Yes,No,Yes,0.9455,High,Yes,9020000
CUST_21293,28,Male,Manufacturing & Engineering,Noida,37300.0,447600,2,Owned Flat/House,2160000.0,900.0,Within City Limits,10.6,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.537,Medium,No,0
CUST_18947,34,Female,Government,Ahmedabad,118100.0,1417200,3,Rented,5340000.0,1500.0,Periphery / Growth Corridor,27.0,Investment,Yes,0-6 months,Print / Newspaper Ad,No,Yes,No,No,0.5124,Medium,No,0
CUST_21571,45,Male,IT & Software,Noida,256700.0,3080400,4,Living with Parents,8220000.0,1200.0,City Centre,4.0,Self-use,Yes,1-3 years,Channel Partner / Broker,No,No,No,No,0.0842,Low,No,0
CUST_16198,44,Female,IT & Software,Bengaluru,230300.0,2763600,5,Rented,4730000.0,1500.0,Suburbs,28.1,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0792,Low,No,0
CUST_12395,26,Unknown,BFSI & Banking,Gurugram,156000.0,1872000,3,Rented,6600000.0,1200.0,Within City Limits,9.5,Self-use,Yes,0-6 months,Direct Walk-in / Exhibition,No,No,No,No,0.2753,Low,No,0
CUST_21234,37,Male,Unknown,Chennai,100900.0,1210800,5,Living with Parents,3950000.0,594.0,Periphery / Growth Corridor,37.5,Self-use,Yes,>3 years,Google & Social Media Ads,No,No,No,No,0.0338,Low,No,0
CUST_20509,42,Male,Retail & Commerce,Gurugram,134600.0,1615200,4,Living with Parents,7000000.0,1500.0,Unknown,32.9,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.1201,Low,Yes,6990000
CUST_16434,25,Male,Manufacturing & Engineering,Pune,87600.0,1051200,4,Living with Parents,4390000.0,1494.0,Suburbs,19.6,Investment,Yes,6-12 months,Channel Partner / Broker,No,No,No,No,0.081,Low,No,0
CUST_16205,52,Male,Manufacturing & Engineering,Delhi,201300.0,2415600,4,Rented,11210000.0,1500.0,Any,8.8,Self-use,Yes,0-6 months,Google & Social Media Ads,No,No,No,No,0.404,Medium,No,0
CUST_12392,41,Male,Banking,Chennai,131100.0,1573200,4,Rented,7620000.0,1000.0,City Centre,4.6,Self-use,Yes,>3 years,Google & Social Media Ads,Yes,No,No,No,0.0539,Low,No,0
CUST_17583,26,Male,Manufacturing & Engineering,Gurugram,67600.0,811200,2,Living with Parents,2220000.0,900.0,Suburbs,17.8,Self-use,Yes,1-3 years,Channel Partner / Broker,Yes,Yes,No,No,0.2333,Low,Yes,2220000
CUST_14206,38,Female,Manufacturing & Engineering,Delhi,74400.0,892800,6,Living with Parents,2740000.0,900.0,Periphery / Growth Corridor,25.4,Self-use,No,6-12 months,Channel Partner / Broker,No,Yes,No,No,0.6409,Medium,Yes,2720000
CUST_10155,59,Male,Retail & Commerce,Mumbai,174000.0,2085600,4,Living with Parents,7070000.0,1494.0,Suburbs,18.1,Self-use,Yes,6-12 months,Google & Social Media Ads,No,No,No,No,0.0852,Low,No,0
CUST_19387,37,Male,IT,Kolkata,126700.0,1520400,3,Owned Flat/House,4200000.0,1800.0,Suburbs,22.8,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.3649,Medium,No,0
CUST_21577,30,Male,Manufacturing & Engineering,Gurugram,42100.0,505200,3,Rented,2000000.0,900.0,Suburbs,26.2,Investment,Yes,1-3 years,Print / Newspaper Ad,Yes,Yes,No,No,0.3521,Medium,Yes,2000000
CUST_15251,39,Male,Unknown,Unknown,151900.0,1822800,4,Rented,8770000.0,1500.0,Periphery / Growth Corridor,47.0,Investment,No,0-6 months,Channel Partner / Broker,Yes,Yes,Yes,Yes,0.99,High,Yes,8540000
CUST_12043,57,Male,Manufacturing & Engineering,Gurugram,234400.0,2812800,5,Living with Parents,13790000.0,1200.0,Suburbs,16.0,Investment,Yes,6-12 months,Google & Social Media Ads,Yes,No,No,No,0.1836,Low,No,0
CUST_19432,29,Male,Real Estate & Construction,Chennai,59600.0,715200,3,Owned Flat/House,2030000.0,900.0,Suburbs,20.7,Investment,Yes,0-6 months,Print / Newspaper Ad,Yes,Yes,No,No,0.5788,Medium,No,0
CUST_12686,41,Male,Healthcare,Noida,152900.0,1834800,4,Rented,7870000.0,1800.0,Suburbs,15.5,Self-use,Yes,0-6 months,Channel Partner / Broker,No,Yes,Yes,Yes,0.99,High,Yes,7570000
CUST_10942,41,Male,Government,Mumbai,131600.0,1579200,5,Owned Flat/House,6540000.0,999.0,Periphery / Growth Corridor,47.3,Investment,Yes,6-12 months,Channel Partner / Broker,Yes,Yes,Yes,No,0.793,High,Yes,6290000
CUST_17418,32,Male,Government & PSU,Chennai,92600.0,1111200,4,Rented,3340000.0,600.0,Periphery / Growth Corridor,41.8,Self-use,Yes,6-12 months,Channel Partner / Broker,No,No,No,No,0.1544,Low,No,0
CUST_10884,38,Male,it / software,Bengaluru,72000.0,864000,5,Living with Parents,3850000.0,600.0,Within City Limits,13.7,Self-use,Yes,>3 years,Channel Partner / Broker,Yes,No,No,No,0.0265,Low,No,0
CUST_20412,69,Male,Retired,Mumbai,269300.0,3231600,2,Living with Parents,15060000.0,4000.0,Suburbs,22.8,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,Yes,0.9675,High,Yes,14200000
CUST_13141,30,Male,Manufacturing & Engineering,Hyderabad,84900.0,1018800,2,Living with Parents,4950000.0,1200.0,Suburbs,15.9,Self-use,Yes,1-3 years,Direct Walk-in / Exhibition,No,No,No,No,0.0292,Low,No,0
CUST_13477,30,Male,IT & Software,Hyderabad,47300.0,567600,2,Living with Parents,4730000.0,900.0,Suburbs,19.6,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0329,Low,No,0
CUST_21287,40,Male,Government & PSU,Noida,143000.0,1719600,5,Owned Flat/House,5170000.0,1200.0,Periphery / Growth Corridor,46.7,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.2761,Low,No,0
CUST_16780,27,Male,IT & Software,Chennai,41400.0,496800,3,Rented,2230000.0,900.0,Within City Limits,16.6,Self-use,Yes,1-3 years,Print / Newspaper Ad,No,No,No,No,0.0791,Low,No,0
CUST_12348,28,Male,Retail & Commerce,Chennai,70500.0,846000,3,Owned Flat/House,4080000.0,1200.0,Suburbs,22.8,Investment,Yes,>3 years,Direct Walk-in / Exhibition,No,Yes,Yes,No,0.3486,Low,No,0
CUST_13569,24,Female,IT,Noida,97600.0,1171200,1,Living with Parents,4540000.0,1200.0,Within City Limits,16.7,Investment,Yes,1-3 years,Print / Newspaper Ad,No,No,No,No,0.059,Low,No,0
CUST_20300,18,Male,Banking,Unknown,156300.0,1875600,4,Living with Parents,7980000.0,1800.0,Suburbs,29.2,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.9815,High,Yes,7800000
CUST_16284,30,Female,IT,Gurugram,187500.0,2250000,3,Rented,8580000.0,1200.0,Suburbs,18.4,Self-use,No,0-6 months,Channel Partner / Broker,Yes,Yes,Yes,No,0.9656,High,Yes,8130000
CUST_17807,29,Male,Manufacturing & Engineering,Hyderabad,51000.0,612000,4,Owned Flat/House,2810000.0,1000.0,Periphery / Growth Corridor,27.5,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.2487,Low,Yes,2780000
CUST_17235,33,Female,BFSI & Banking,Ahmedabad,71000.0,852000,4,Living with Parents,3860000.0,1200.0,Suburbs,22.0,Self-use,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.99,High,Yes,3670000
CUST_15710,37,Male,Government & PSU,Kolkata,53500.0,642000,4,Living with Parents,2000000.0,1000.0,Periphery / Growth Corridor,46.7,Self-use,Yes,6-12 months,Print / Newspaper Ad,No,No,No,No,0.1754,Low,No,0
CUST_15132,29,Female,Retail & Commerce,Pune,55900.0,670800,2,Rented,2000000.0,900.0,Suburbs,21.3,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.5386,Medium,No,0
CUST_14726,37,Male,IT & Software,Hyderabad,65700.0,788400,2,Rented,2060000.0,1000.0,Periphery / Growth Corridor,28.4,Self-use,Yes,>3 years,Channel Partner / Broker,No,No,No,No,0.0419,Low,No,0
CUST_18799,42,Male,BFSI & Banking,Chennai,145700.0,1748400,4,Rented,6300000.0,1200.0,Within City Limits,12.0,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0707,Low,No,0
CUST_13364,37,Female,IT,Mmr,157000.0,1884000,4,Living with Parents,7460000.0,1500.0,Any,47.0,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.4188,Medium,No,0
CUST_12247,50,Female,IT & Software,Mumbai,246100.0,2953200,4,Owned Flat/House,8000000.0,1800.0,Suburbs,23.8,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.4319,Medium,No,0
CUST_15347,37,Male,Retail & Commerce,Bengaluru,50500.0,606000,1,Living with Parents,2530000.0,900.0,Suburbs,23.6,Investment,Yes,1-3 years,Print / Newspaper Ad,Yes,No,No,No,0.0699,Low,No,0
CUST_20016,32,Male,IT & Software,Hyderabad,-160400.0,1924800,3,Rented,9160000.0,1800.0,Within City Limits,14.3,Self-use,Yes,1-3 years,Google & Social Media Ads,Yes,Yes,No,No,0.385,Medium,No,0
CUST_15292,31,Male,IT & Software,Kolkata,50900.0,610800,2,Rented,2640000.0,900.0,City Centre,5.1,Self-use,Yes,6-12 months,Channel Partner / Broker,Yes,No,No,No,0.2115,Low,No,0
CUST_11503,44,Unknown,BFSI & Banking,Bengaluru,118400.0,1420800,5,Rented,3980000.0,900.0,Within City Limits,11.6,Self-use,Yes,0-6 months,Print / Newspaper Ad,Yes,No,No,No,0.4588,Medium,No,0
CUST_18767,41,Male,Self-Employed / Business,Chennai,83700.0,1004400,4,Owned Flat/House,3900000.0,1000.0,Within City Limits,22.8,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.1036,Low,No,0
CUST_11624,37,Female,Education,Noida,77100.0,925200,4,Rented,4390000.0,1000.0,Suburbs,21.6,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.3552,Medium,Yes,4300000
CUST_16280,34,Male,Retail & Commerce,Pune,65100.0,781200,2,Owned Flat/House,3340000.0,1000.0,Within City Limits,15.0,Investment,Yes,0-6 months,Direct Walk-in / Exhibition,No,Yes,Yes,Yes,0.9895,High,No,0
CUST_15787,37,Male,Education,Mumbai,98600.0,1183200,4,Owned Flat/House,4830000.0,1500.0,Periphery / Growth Corridor,41.4,Self-use,No,1-3 years,Channel Partner / Broker,Yes,No,No,No,0.1412,Low,No,0
CUST_16354,29,Male,Unknown,Bengaluru,28000.0,336000,2,Owned Flat/House,2000000.0,900.0,Suburbs,23.6,Investment,Yes,0-6 months,Channel Partner / Broker,No,Yes,Yes,Yes,0.99,High,Yes,1900000
CUST_10965,35,Male,IT & Software,Mumbai,227400.0,2728800,4,Living with Parents,9120000.0,1500.0,Within City Limits,8.9,Investment,Yes,0-6 months,Print / Newspaper Ad,No,Yes,No,No,0.614,Medium,No,0
CUST_12637,54,Male,Business Owner,Chennai,760700.0,9128400,4,Owned Flat/House,4730000.0,4000.0,Periphery / Growth Corridor,25.5,Self-use,Yes,6-12 months,Channel Partner / Broker,No,Yes,No,Yes,0.9668,High,Yes,24280000
CUST_11922,26,Male,Government & PSU,Chennai,31700.0,380400,4,Rented,2000000.0,900.0,Periphery / Growth Corridor,22.8,Self-use,Yes,1-3 years,Print / Newspaper Ad,Yes,No,No,No,0.0642,Low,No,0
CUST_10787,28,Male,IT & Software,Mmr,28000.0,336000,2,Rented,2000000.0,594.0,City Centre,5.7,Self-use,Yes,0-6 months,Google & Social Media Ads,No,No,Yes,No,0.6308,Medium,Yes,1910000
CUST_15695,37,Male,Healthcare,Ahmedabad,105700.0,1268400,3,Living with Parents,5190000.0,1200.0,Unknown,28.3,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,No,No,No,No,0.2109,Low,No,0
CUST_17596,44,Male,IT & Software,Noida,340000.0,4080000,3,Rented,14930000.0,2400.0,Within City Limits,18.0,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0207,Low,No,0
CUST_15619,67,Male,Retired,Pune,74100.0,889200,2,Owned Flat/House,3400000.0,1000.0,Within City Limits,11.5,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.0896,Low,No,0
CUST_12115,66,Male,Real Estate & Construction,Kolkata,435400.0,5224800,4,Rented,19920000.0,3000.0,Periphery / Growth Corridor,30.4,Investment,No,1-3 years,Channel Partner / Broker,Yes,Yes,No,No,0.3948,Medium,No,0
CUST_11646,27,Female,Finance / BFSI,Delhi,161400.0,1936800,3,Living with Parents,9010000.0,1500.0,Periphery / Growth Corridor,39.3,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0363,Low,No,0
CUST_16799,36,Female,Self Employed,Bengaluru,104200.0,1250400,3,Living with Parents,5930000.0,1500.0,Periphery / Growth Corridor,31.2,Investment,Yes,>3 years,Google & Social Media Ads,Yes,No,No,No,0.0389,Low,No,0
CUST_14005,57,Male,IT & Software,Noida,151800.0,1821600,5,Rented,4920000.0,1200.0,City Centre,5.9,Investment,No,1-3 years,Magicbricks / Real Estate Portal,Yes,Yes,No,Yes,0.9829,High,Yes,4800000
CUST_16126,44,Male,IT & Software,Mumbai,114800.0,1377600,4,Rented,5140000.0,1000.0,Periphery / Growth Corridor,44.9,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.1272,Low,No,0
CUST_15712,40,Unknown,Unknown,Mumbai,146300.0,1755600,6,Rented,6570000.0,1500.0,Suburbs,23.4,Investment,Yes,1-3 years,Channel Partner / Broker,No,No,No,No,0.0498,Low,No,0
CUST_10810,32,Male,Business,Bengaluru,122900.0,1474800,3,Rented,6440000.0,1000.0,Periphery / Growth Corridor,33.0,Investment,Yes,0-6 months,Google & Social Media Ads,Yes,No,No,No,0.1994,Low,No,0
CUST_14454,33,Female,IT & Software,Pune,85400.0,1024800,3,Rented,2910000.0,900.0,Suburbs,22.8,Self-use,Yes,1-3 years,Print / Newspaper Ad,Yes,No,No,No,0.0904,Low,No,0
CUST_15377,37,Female,Manufacturing & Engineering,Ahmedabad,101500.0,1218000,6,Rented,4470000.0,1197.0,Suburbs,27.0,Investment,No,>3 years,Google & Social Media Ads,Yes,No,No,No,0.0939,Low,No,0
CUST_15922,36,Female,Retail & Commerce,Mumbai,406000.0,4872000,3,Living with Parents,18530000.0,1800.0,Within City Limits,10.7,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0374,Low,No,0
CUST_10181,40,Male,Tech / Software,Gurugram,236000.0,2828400,5,Owned Flat/House,13210000.0,1200.0,Suburbs,28.7,Investment,Yes,0-6 months,Google & Social Media Ads,Yes,Yes,No,No,0.5904,Medium,No,0
CUST_18353,37,Male,Government & PSU,Mumbai,70000.0,840000,5,Living with Parents,3570000.0000000005,1000.0,City Centre,7.7,Self-use,Yes,1-3 years,Google & Social Media Ads,Yes,No,No,No,0.0917,Low,No,0
CUST_15602,51,Male,Manufacturing & Engineering,Gurugram,93300.0,1119600,4,Rented,3730000.0,900.0,Within City Limits,17.4,Investment,Yes,0-6 months,Channel Partner / Broker,No,Yes,No,No,0.5517,Medium,No,0
CUST_18094,64,Male,Retired,Bengaluru,67600.0,811200,5,Living with Parents,3080000.0,1200.0,Suburbs,17.9,Self-use,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,No,0.9144,High,Yes,2910000
CUST_16750,54,Male,Manufacturing & Engineering,Delhi,100000.0,1200000,4,Rented,5280000.0,1200.0,Suburbs,17.1,Investment,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0632,Low,No,0
CUST_10802,21,Female,Retail & Commerce,Mumbai,30200.0,362400,2,Living with Parents,2000000.0,1000.0,City Centre,3.7,Self-use,Yes,6-12 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.9713,High,Yes,1940000
CUST_14084,24,Male,BFSI & Banking,Noida,113900.0,1366800,2,Rented,4730000.0,1494.0,Periphery / Growth Corridor,30.1,Self-use,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.99,High,Yes,6260000
CUST_12859,37,Male,Real Estate & Construction,Delhi Ncr,77500.0,930000,4,Owned Flat/House,4030000.0,1500.0,Periphery / Growth Corridor,30.3,Investment,Yes,1-3 years,Google & Social Media Ads,No,Yes,Yes,Yes,0.9269,High,Yes,3930000
CUST_13447,40,Male,Business,Gurugram,331500.0,3978000,3,Rented,4730000.0,4000.0,Suburbs,15.3,Investment,Yes,0-6 months,Channel Partner / Broker,No,No,No,No,0.2703,Low,No,0
CUST_20212,44,Female,IT & Software,Noida,104000.0,1248000,3,Owned Flat/House,6220000.0,1200.0,City Centre,4.5,Self-use,No,6-12 months,Google & Social Media Ads,Yes,Yes,Yes,No,0.8965,High,Yes,5970000
CUST_10104,46,Male,BFSI & Banking,Kolkata,298400.0,3580800,5,Rented,16370000.0,2400.0,Periphery / Growth Corridor,42.2,Self-use,Yes,1-3 years,Channel Partner / Broker,Yes,No,No,No,0.0911,Low,No,0
CUST_14683,31,Male,Healthcare,Bengaluru,46500.0,558000,3,Owned Flat/House,2570000.0,600.0,Suburbs,19.0,Investment,Yes,0-6 months,Google & Social Media Ads,No,Yes,No,No,0.4928,Medium,Yes,2500000
CUST_21257,28,Male,Builder / Contractor,Hyderabad,43200.0,518400,4,Rented,2170000.0,594.0,Suburbs,28.3,Self-use,Yes,1-3 years,Channel Partner / Broker,Yes,No,No,No,0.0502,Low,No,0
CUST_10586,39,Unknown,Tech / Software,Bengaluru,62300.0,747600,3,Living with Parents,3020000.0,900.0,City Centre,4.0,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.1105,Low,No,0
CUST_19604,62,Male,Retired,Mumbai,110900.0,1330800,4,Rented,6450000.0,1200.0,Within City Limits,16.9,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.039,Low,No,0
CUST_13599,26,Male,Banking,Chennai,39900.0,478800,3,Rented,2230000.0,1200.0,Any,34.8,Self-use,Yes,1-3 years,Print / Newspaper Ad,No,No,No,Yes,0.385,Medium,Yes,2170000
CUST_18804,32,Male,BFSI & Banking,Noida,28900.0,346800,3,Owned Flat/House,2000000.0,900.0,Suburbs,21.6,Investment,Yes,>3 years,Google & Social Media Ads,No,Yes,No,No,0.0759,Low,No,0
CUST_17646,28,Female,Self Employed,Bengaluru,49200.0,590400,4,Living with Parents,2000000.0,900.0,Within City Limits,8.5,Investment,Yes,1-3 years,Print / Newspaper Ad,No,Yes,Yes,Yes,0.9651,High,Yes,1910000
CUST_12482,21,Female,Manufacturing & Engineering,Bengaluru,58600.0,703200,2,Living with Parents,2940000.0,900.0,Periphery / Growth Corridor,33.8,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.041,Low,No,0
CUST_18105,32,Male,Government & PSU,Bengaluru,79000.0,949200,3,Living with Parents,4180000.0,1800.0,Periphery / Growth Corridor,32.9,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,No,Yes,No,No,0.1879,Low,No,0
CUST_20292,30,Male,IT & Software,Gurugram,171400.0,2056800,3,Living with Parents,9790000.0,1500.0,Suburbs,26.1,Self-use,No,0-6 months,Print / Newspaper Ad,Yes,Yes,No,No,0.7545,High,Yes,9740000
CUST_17219,39,Male,Unknown,Hyderabad,164100.0,1969200,3,Living with Parents,4730000.0,1500.0,Within City Limits,13.1,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.033,Low,No,0
CUST_14716,35,Male,Education,Mumbai,90500.0,1086000,3,Rented,4450000.0,1200.0,Within City Limits,15.8,Self-use,Yes,>3 years,Google & Social Media Ads,No,No,No,Yes,0.2119,Low,Yes,4340000
CUST_16020,35,Male,Government & PSU,Delhi,36800.0,441600,4,Owned Flat/House,2210000.0,900.0,Periphery / Growth Corridor,33.4,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.99,High,Yes,2150000
CUST_15863,48,Male,Government & PSU,Hyderabad,61200.0,734400,6,Rented,3400000.0,900.0,Within City Limits,13.3,Self-use,Yes,0-6 months,Google & Social Media Ads,Yes,Yes,Yes,No,0.9206,High,Yes,3250000
CUST_15817,36,Male,Self-Employed / Business,Mumbai,187200.0,2246400,4,Owned Flat/House,4730000.0,1800.0,Within City Limits,14.4,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,No,Yes,No,No,0.5331,Medium,Yes,10810000
CUST_19093,40,Unknown,Finance / BFSI,Gurugram,265700.0,3188400,3,Rented,9820000.0,1800.0,Suburbs,24.3,Self-use,Yes,>3 years,Google & Social Media Ads,No,No,No,No,0.0692,Low,No,0
