Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Enquiry_Date,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value,Outlier_Flag
CUST_18380,36,Male,Healthcare & Doctor,Gurugram,86500.0,1038000.0,4,Living with Parents,5030000.0,1000.0,Within City Limits,12.1,Self-use,0,1-3 years,Magicbricks / Real Estate Portal,2024-03-31,0,1,0,0,0.2654,Low,0,0.0,Inlier
CUST_14880,33,Female,IT & Software,Kolkata,69800.0,837600.0,2,Living with Parents,2900000.0,1000.0,Periphery / Growth Corridor,45.9,Investment,1,0-6 months,Google & Social Media Ads,2024-07-16,1,1,0,1,0.5096,Medium,1,2860000.0,Inlier
CUST_12146,38,Male,BFSI & Banking,Bengaluru,70800.0,849600.0,4,Rented,4240000.0,1023.2148252980662,Periphery / Growth Corridor,34.3,Investment,1,0-6 months,Google & Social Media Ads,2024-03-25,0,0,0,1,0.2253,Low,1,4220000.0,Inlier
CUST_19553,40,Male,BFSI & Banking,Mumbai,126323.56566731934,1515882.7880078321,5,Rented,4340000.0,1200.0,Suburbs,25.6,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-09-01,0,1,1,1,0.932,High,1,4140000.0,Inlier
CUST_17915,27,Female,IT & Software,Ahmedabad,37700.0,452400.0,2,Rented,2000000.0,600.0,Suburbs,23.463727932968016,Self-use,1,6-12 months,Print / Newspaper Ad,2024-07-05,1,1,0,1,0.3997,Medium,1,1970000.0,Inlier
CUST_21530,47,Male,BFSI & Banking,Delhi,223385.50850772025,2680626.1020926433,4,Rented,16550000.0,1800.0,Suburbs,18.4,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2025-03-23,1,1,1,1,0.99,High,1,15860000.0,Inlier
CUST_15051,27,Female,IT & Software,Delhi,102400.0,1228800.0,3,Living with Parents,5750000.0,1200.0,Periphery / Growth Corridor,42.0,Investment,1,6-12 months,Google & Social Media Ads,2024-04-05,1,1,0,0,0.1117,Low,0,0.0,Inlier
CUST_12049,31,Male,Retail & Commerce,Gurugram,48700.0,584400.0,3,Rented,2490000.0,900.0,Suburbs,15.6,Self-use,1,1-3 years,Channel Partner / Broker,2025-04-18,0,1,1,0,0.7414,High,0,0.0,Inlier
CUST_14437,35,Male,Self-Employed / Business,Noida,179100.0,2149200.0,5,Owned Flat/House,8450000.0,1500.0,Suburbs,23.6,Self-use,1,1-3 years,Channel Partner / Broker,2024-05-12,0,0,0,0,0.1009,Low,0,0.0,Inlier
CUST_13118,50,Male,Healthcare & Doctor,Bengaluru,137200.0,1646400.0,3,Owned Flat/House,6080000.0,1200.0,Suburbs,19.5,Investment,0,1-3 years,Channel Partner / Broker,2025-02-28,1,1,0,0,0.1685,Low,0,0.0,Inlier
CUST_19985,31,Male,IT & Software,Pune,85100.0,1021200.0,3,Living with Parents,3020000.0,600.0,Within City Limits,15.4,Self-use,0,0-6 months,Direct Walk-in / Exhibition,2024-02-14,0,1,1,1,0.9371,High,1,2890000.0,Inlier
CUST_12891,34,Female,IT & Software,Mumbai,115200.0,1382400.0,3,Owned Flat/House,3670000.0,1000.0,City Centre,7.2,Self-use,1,6-12 months,Direct Walk-in / Exhibition,2024-07-23,0,0,0,0,0.309,Low,0,0.0,Inlier
CUST_10189,45,Female,Education & Academic,Noida,70400.0,844800.0,4,Living with Parents,3150000.0,1033.1021394038198,Periphery / Growth Corridor,32.0,Investment,1,0-6 months,Google & Social Media Ads,2024-08-02,0,0,0,1,0.2446,Low,1,3060000.0,Inlier
CUST_21876,27,Male,Retail & Commerce,Noida,101200.0,1214400.0,2,Rented,6030000.0,1500.0,Periphery / Growth Corridor,41.2,Investment,1,6-12 months,Google & Social Media Ads,2025-04-03,1,1,0,0,0.1899,Low,0,0.0,Inlier
CUST_15734,37,Male,IT & Software,Mumbai,61400.0,736800.0,3,Rented,2760000.0,1000.0,Suburbs,25.5,Self-use,0,0-6 months,Direct Walk-in / Exhibition,2024-05-15,1,1,0,0,0.4234,Medium,0,0.0,Inlier
CUST_19202,36,Male,IT & Software,Gurugram,162300.0,1947600.0,3,Living with Parents,7930000.0,1200.0,Periphery / Growth Corridor,40.8,Self-use,1,0-6 months,Channel Partner / Broker,2025-04-11,0,1,0,1,0.5318,Medium,1,7760000.0,Inlier
CUST_11462,32,Male,BFSI & Banking,Bengaluru,28900.0,346800.0,2,Rented,2000000.0,1000.0,Suburbs,18.1,Self-use,1,1-3 years,Google & Social Media Ads,2025-03-25,0,1,0,0,0.2766,Low,0,0.0,Inlier
CUST_10914,34,Female,IT & Software,Pune,31334.4061329877,376012.8735958524,5,Rented,2000000.0,600.0,Within City Limits,14.0,Investment,1,6-12 months,Channel Partner / Broker,2024-10-05,1,1,0,0,0.1867,Low,0,0.0,Inlier
CUST_12057,62,Male,Manufacturing & Engg,Bengaluru,364500.0,4374000.0,4,Rented,23725364.916352402,2400.0,Periphery / Growth Corridor,38.2,Investment,0,0-6 months,Google & Social Media Ads,2024-06-09,0,1,1,1,0.8059,High,1,16140000.0,Inlier
CUST_10257,25,Female,Self-Employed / Business,Delhi,100400.0,1204800.0,2,Rented,10309912.15654746,1200.0,Suburbs,22.3,Self-use,1,6-12 months,Google & Social Media Ads,2024-09-12,1,1,0,0,0.1163,Low,0,0.0,Inlier
CUST_19273,36,Female,Retail & Commerce,Kolkata,44100.0,529200.0,3,Rented,2000000.0,900.0,Periphery / Growth Corridor,31.5,Investment,1,0-6 months,Google & Social Media Ads,2024-06-07,0,1,1,1,0.99,High,1,1930000.0,Inlier
CUST_21175,39,Female,Manufacturing & Engg,Gurugram,147200.0,1766400.0,4,Rented,7010000.0,1800.0,Suburbs,17.5,Self-use,1,0-6 months,Google & Social Media Ads,2025-02-14,0,1,1,1,0.9479,High,1,6810000.0,Inlier
CUST_18880,29,Male,Education & Academic,Delhi,37900.0,454800.0,2,Owned Flat/House,2000000.0,1000.0,Periphery / Growth Corridor,23.31748953658979,Investment,1,6-12 months,Channel Partner / Broker,2024-10-09,1,1,0,0,0.2138,Low,0,0.0,Inlier
CUST_11021,42,Male,IT & Software,Bengaluru,103000.0,1236000.0,3,Living with Parents,5410000.0,1200.0,Periphery / Growth Corridor,29.5,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2025-02-04,0,1,0,1,0.8726,High,0,0.0,Inlier
CUST_12368,37,Male,Manufacturing & Engg,Delhi,77400.0,928800.0,5,Rented,2780000.0,600.0,Periphery / Growth Corridor,28.6,Investment,0,6-12 months,Google & Social Media Ads,2025-06-18,1,1,0,1,0.5794,Medium,1,2760000.0,Inlier
CUST_16738,48,Male,Education & Academic,Pune,174600.0,2095200.0,4,Owned Flat/House,9770000.0,1200.0,Periphery / Growth Corridor,43.4,Investment,1,0-6 months,Channel Partner / Broker,2024-02-05,0,0,0,0,0.3697,Medium,0,0.0,Inlier
CUST_19343,29,Male,Education & Academic,Delhi,104700.0,1256400.0,2,Rented,4640000.0,1800.0,Suburbs,27.5,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-06-30,1,1,1,1,0.99,High,1,4530000.0,Inlier
CUST_10270,69,Female,Government & PSU,Gurugram,225200.0,2702400.0,2,Owned Flat/House,8710000.0,1500.0,Suburbs,18.6,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2024-01-30,1,1,0,0,0.3479,Low,0,0.0,Inlier
CUST_20026,47,Female,IT & Software,Noida,120900.0,1450800.0,4,Living with Parents,7110000.0,1500.0,City Centre,7.3,Investment,1,>3 years,Magicbricks / Real Estate Portal,2024-11-25,0,0,0,0,0.0278,Low,0,0.0,Inlier
CUST_19315,38,Male,Education & Academic,Bengaluru,68900.0,826800.0,4,Rented,2340000.0,1000.0,Within City Limits,15.2,Self-use,1,1-3 years,Google & Social Media Ads,2024-06-02,0,0,0,0,0.0664,Low,0,0.0,Inlier
CUST_15073,69,Female,Self-Employed / Business,Ahmedabad,247000.00000000003,2964000.0000000005,2,Living with Parents,9180000.0,1800.0,Periphery / Growth Corridor,34.2,Investment,1,0-6 months,Channel Partner / Broker,2025-06-20,0,1,0,1,0.9455,High,1,9020000.0,Inlier
CUST_21293,28,Male,Manufacturing & Engg,Noida,37300.0,447600.0,2,Owned Flat/House,2160000.0,881.132992473686,Within City Limits,10.6,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2024-12-03,1,1,0,0,0.537,Medium,0,0.0,Inlier
CUST_18947,34,Female,Government & PSU,Ahmedabad,118100.0,1417200.0,3,Rented,5340000.0,1500.0,Periphery / Growth Corridor,27.0,Investment,1,0-6 months,Print / Newspaper Ad,2024-01-03,0,1,0,0,0.5124,Medium,0,0.0,Inlier
CUST_21571,45,Male,IT & Software,Noida,256700.0,3080400.0,4,Living with Parents,8220000.0,1795.8042855537778,City Centre,4.0,Self-use,1,1-3 years,Channel Partner / Broker,2025-05-23,0,0,0,0,0.0842,Low,0,0.0,Inlier
CUST_16198,44,Female,IT & Software,Bengaluru,230300.0,2763600.0,5,Rented,16908148.706952214,1500.0,Suburbs,28.1,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2024-07-21,0,0,0,0,0.0792,Low,0,0.0,Inlier
CUST_12395,26,Male,BFSI & Banking,Gurugram,82011.40329083567,984136.8394900281,3,Rented,6600000.0,1059.391190118926,Within City Limits,9.5,Self-use,1,0-6 months,Direct Walk-in / Exhibition,2024-04-05,0,0,0,0,0.2753,Low,0,0.0,Inlier
CUST_21234,40,Male,IT & Software,Chennai,100900.0,1210800.0,5,Living with Parents,3950000.0,594.0,Periphery / Growth Corridor,37.5,Self-use,1,>3 years,Google & Social Media Ads,2024-03-07,0,0,0,0,0.0338,Low,0,0.0,Inlier
CUST_20509,42,Male,Retail & Commerce,Gurugram,134600.0,1615200.0,4,Living with Parents,7000000.0,1500.0,Suburbs,32.9,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-06-24,1,1,0,1,0.1201,Low,1,6990000.0,Inlier
CUST_16434,25,Male,Manufacturing & Engg,Pune,87600.0,1051200.0,4,Living with Parents,4390000.0,1494.0,Suburbs,19.6,Investment,1,6-12 months,Channel Partner / Broker,2024-12-28,0,0,0,0,0.081,Low,0,0.0,Inlier
CUST_16205,52,Male,Manufacturing & Engg,Delhi,201300.0,2415600.0,4,Rented,11210000.0,1500.0,Suburbs,8.8,Self-use,1,0-6 months,Google & Social Media Ads,2025-03-31,0,0,0,0,0.404,Medium,0,0.0,Inlier
CUST_12392,41,Male,BFSI & Banking,Chennai,131100.0,1573200.0,4,Rented,7620000.0,1000.0,City Centre,4.6,Self-use,1,>3 years,Google & Social Media Ads,2024-12-17,1,1,0,0,0.0539,Low,0,0.0,Inlier
CUST_17583,26,Male,Manufacturing & Engg,Gurugram,67600.0,811200.0,2,Living with Parents,2220000.0,900.0,Suburbs,17.8,Self-use,1,1-3 years,Channel Partner / Broker,2024-02-26,1,1,0,1,0.2333,Low,1,2220000.0,Inlier
CUST_14206,38,Female,Manufacturing & Engg,Delhi,74400.0,892800.0,6,Living with Parents,2740000.0,1041.4708510077298,Periphery / Growth Corridor,25.4,Self-use,0,6-12 months,Channel Partner / Broker,2025-04-18,0,1,0,1,0.6409,Medium,1,2720000.0,Inlier
CUST_10155,59,Male,Retail & Commerce,Mumbai,174000.0,2088000.0,4,Living with Parents,7070000.0,1494.0,Suburbs,18.1,Self-use,1,6-12 months,Google & Social Media Ads,2025-03-28,0,0,0,0,0.0852,Low,0,0.0,Inlier
CUST_19387,46,Male,IT & Software,Kolkata,126700.0,1520400.0,3,Owned Flat/House,4200000.0,1800.0,Suburbs,23.215413536065448,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2024-05-07,1,1,0,0,0.3649,Medium,0,0.0,Inlier
CUST_21577,30,Male,Manufacturing & Engg,Gurugram,42100.0,505200.0,3,Rented,2000000.0,900.0,Suburbs,26.2,Investment,1,1-3 years,Print / Newspaper Ad,2025-05-24,1,1,0,1,0.3521,Medium,1,2000000.0,Inlier
CUST_15251,39,Male,IT & Software,Mumbai,151900.0,1822800.0,4,Rented,8770000.0,1500.0,Periphery / Growth Corridor,47.0,Investment,0,0-6 months,Channel Partner / Broker,2024-08-24,1,1,1,1,0.99,High,1,8540000.0,Inlier
CUST_12043,57,Male,Manufacturing & Engg,Gurugram,234400.0,2812800.0,5,Living with Parents,13790000.0,1200.0,Suburbs,16.0,Investment,1,6-12 months,Google & Social Media Ads,2024-02-22,1,1,0,0,0.1836,Low,0,0.0,Inlier
CUST_19432,29,Male,Real Estate & Construction,Chennai,59600.0,715200.0,3,Owned Flat/House,2030000.0,900.0,Suburbs,20.7,Investment,1,0-6 months,Print / Newspaper Ad,2024-07-28,1,1,0,0,0.5788,Medium,0,0.0,Inlier
CUST_12686,41,Male,Healthcare & Doctor,Noida,152900.0,1834800.0,4,Rented,7870000.0,1366.058442593074,Suburbs,15.5,Self-use,1,0-6 months,Channel Partner / Broker,2024-09-01,0,1,1,1,0.99,High,1,7570000.0,Inlier
CUST_10942,41,Male,Government & PSU,Mumbai,131600.0,1579200.0,5,Owned Flat/House,6540000.0,999.0,Periphery / Growth Corridor,47.2,Investment,1,6-12 months,Channel Partner / Broker,2024-04-13,1,1,1,1,0.793,High,1,6290000.0,Inlier
CUST_17418,32,Male,Government & PSU,Chennai,92600.0,1111200.0,4,Rented,3340000.0,600.0,Periphery / Growth Corridor,41.8,Self-use,1,6-12 months,Channel Partner / Broker,2024-09-30,0,0,0,0,0.1544,Low,0,0.0,Inlier
CUST_10884,38,Male,IT & Software,Bengaluru,72000.0,864000.0,5,Living with Parents,3850000.0,600.0,Within City Limits,13.7,Self-use,1,>3 years,Channel Partner / Broker,2024-05-03,1,1,0,0,0.0265,Low,0,0.0,Inlier
CUST_20412,69,Male,Retired,Mumbai,269300.0,3231600.0,2,Living with Parents,15060000.0,1875.413477953226,Suburbs,22.8,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2025-06-11,1,1,1,1,0.9675,High,1,14200000.0,Inlier
CUST_13141,30,Male,Manufacturing & Engg,Hyderabad,84900.0,1018800.0,2,Living with Parents,4950000.0,1200.0,Suburbs,15.9,Self-use,1,1-3 years,Direct Walk-in / Exhibition,2024-07-27,0,0,0,0,0.0292,Low,0,0.0,Inlier
CUST_13477,30,Male,IT & Software,Hyderabad,47300.0,567600.0,2,Living with Parents,7612542.902634563,900.0,Suburbs,19.6,Self-use,1,>3 years,Magicbricks / Real Estate Portal,2024-02-25,0,0,0,0,0.0329,Low,0,0.0,Inlier
CUST_21287,40,Male,Government & PSU,Noida,143000.0,1716000.0,5,Owned Flat/House,5170000.0,1200.0,Periphery / Growth Corridor,46.7,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2024-05-04,1,1,0,0,0.2761,Low,0,0.0,Inlier
CUST_16780,27,Male,IT & Software,Chennai,41400.0,496800.0,3,Rented,2230000.0,900.0,Within City Limits,16.6,Self-use,1,1-3 years,Print / Newspaper Ad,2024-07-10,0,0,0,0,0.0791,Low,0,0.0,Inlier
CUST_12348,28,Male,Retail & Commerce,Chennai,70500.0,846000.0,3,Owned Flat/House,4080000.0,1200.0,Suburbs,19.5,Investment,1,>3 years,Direct Walk-in / Exhibition,2025-05-16,0,1,1,0,0.3486,Low,0,0.0,Inlier
CUST_13569,24,Female,IT & Software,Noida,97600.0,1171200.0,1,Living with Parents,4540000.0,1200.0,Within City Limits,16.7,Investment,1,1-3 years,Print / Newspaper Ad,2025-11-02,0,0,0,0,0.059,Low,0,0.0,Inlier
CUST_20300,18,Male,BFSI & Banking,Mumbai,156300.0,1875600.0,4,Living with Parents,7980000.0,1800.0,Suburbs,29.2,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2025-04-17,0,1,1,1,0.9815,High,1,7800000.0,Inlier
CUST_16284,30,Female,IT & Software,Gurugram,187500.0,2250000.0,3,Rented,8580000.0,1200.0,Suburbs,18.4,Self-use,0,0-6 months,Channel Partner / Broker,2024-12-11,1,1,1,1,0.9656,High,1,8130000.0,Inlier
CUST_17807,29,Male,Manufacturing & Engg,Hyderabad,51000.0,612000.0,4,Owned Flat/House,2810000.0,1000.0,Periphery / Growth Corridor,27.5,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2024-09-27,0,1,0,1,0.2487,Low,1,2780000.0,Inlier
CUST_17235,33,Female,BFSI & Banking,Ahmedabad,71000.0,852000.0,4,Living with Parents,3860000.0,1020.801243265718,Suburbs,22.0,Self-use,1,0-6 months,Google & Social Media Ads,2024-09-14,0,1,1,1,0.99,High,1,3670000.0,Inlier
CUST_15710,36,Male,Government & PSU,Kolkata,53500.0,642000.0,4,Living with Parents,2000000.0,1000.0,Periphery / Growth Corridor,46.7,Self-use,1,6-12 months,Print / Newspaper Ad,2024-09-04,0,0,0,0,0.1754,Low,0,0.0,Inlier
CUST_15132,29,Female,Retail & Commerce,Pune,55900.0,670800.0,2,Rented,2000000.0,900.0,Suburbs,21.3,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-05-11,0,1,0,0,0.5386,Medium,0,0.0,Inlier
CUST_14726,26,Male,IT & Software,Hyderabad,65700.0,788400.0,2,Rented,2060000.0,986.161703833764,Periphery / Growth Corridor,28.4,Self-use,1,>3 years,Channel Partner / Broker,2025-06-22,0,0,0,0,0.0419,Low,0,0.0,Inlier
CUST_18799,42,Male,BFSI & Banking,Chennai,145700.0,1748400.0,4,Rented,6300000.0,1200.0,Within City Limits,12.0,Self-use,1,>3 years,Magicbricks / Real Estate Portal,2024-08-15,1,1,0,0,0.0707,Low,0,0.0,Inlier
CUST_13364,41,Female,IT & Software,Mumbai,157000.0,1884000.0,4,Living with Parents,7460000.0,1500.0,Suburbs,47.0,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2024-03-21,0,1,0,0,0.4188,Medium,0,0.0,Inlier
CUST_12247,50,Female,IT & Software,Mumbai,246100.0,2953200.0,4,Owned Flat/House,8000000.0,1800.0,Suburbs,23.8,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-06-10,1,1,0,0,0.4319,Medium,0,0.0,Inlier
CUST_15347,28,Male,Retail & Commerce,Bengaluru,50500.0,606000.0,1,Living with Parents,2530000.0,900.0,Suburbs,23.6,Investment,1,1-3 years,Print / Newspaper Ad,2024-08-10,1,1,0,0,0.0699,Low,0,0.0,Inlier
CUST_20016,32,Male,IT & Software,Hyderabad,160400.0,1924800.0,3,Rented,9160000.0,1800.0,Within City Limits,14.3,Self-use,1,1-3 years,Google & Social Media Ads,2025-05-24,1,1,0,0,0.385,Medium,0,0.0,Inlier
CUST_15292,31,Male,IT & Software,Kolkata,50900.0,610800.0,2,Rented,2640000.0,900.0,City Centre,5.1,Self-use,1,6-12 months,Channel Partner / Broker,2024-08-03,1,1,0,0,0.2115,Low,0,0.0,Inlier
CUST_11503,44,Male,BFSI & Banking,Bengaluru,118400.0,1420800.0,5,Rented,3980000.0,900.0,Within City Limits,11.6,Self-use,1,0-6 months,Print / Newspaper Ad,2024-12-09,1,1,0,0,0.4588,Medium,0,0.0,Inlier
CUST_18767,41,Male,Self-Employed / Business,Chennai,83700.0,1004400.0,4,Owned Flat/House,3900000.0,1000.0,Within City Limits,12.9,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2024-05-30,1,1,0,0,0.1036,Low,0,0.0,Inlier
CUST_11624,37,Female,Education & Academic,Noida,77100.0,925200.0,4,Rented,4390000.0,1000.0,Suburbs,21.6,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2024-06-03,1,1,0,1,0.3552,Medium,1,4300000.0,Inlier
CUST_16280,34,Male,Retail & Commerce,Pune,65100.0,781200.0,2,Owned Flat/House,3340000.0,1000.0,Within City Limits,15.0,Investment,1,0-6 months,Direct Walk-in / Exhibition,2025-02-23,0,1,1,1,0.9895,High,0,0.0,Inlier
CUST_15787,37,Male,Education & Academic,Mumbai,160725.92619883,1928711.1143859602,4,Owned Flat/House,4830000.0,1500.0,Periphery / Growth Corridor,41.4,Self-use,1,1-3 years,Channel Partner / Broker,2025-03-29,1,1,0,0,0.1412,Low,0,0.0,Inlier
CUST_16354,29,Male,IT & Software,Bengaluru,28000.0,336000.0,2,Owned Flat/House,2000000.0,900.0,Suburbs,23.6,Investment,1,0-6 months,Channel Partner / Broker,2024-11-25,0,1,1,1,0.99,High,1,1900000.0,Inlier
CUST_10965,35,Male,IT & Software,Mumbai,227400.0,2728800.0,4,Living with Parents,9120000.0,1500.0,Within City Limits,8.9,Investment,1,0-6 months,Print / Newspaper Ad,2025-04-12,1,1,0,0,0.614,Medium,0,0.0,Inlier
CUST_12637,54,Male,Self-Employed / Business,Chennai,535803.0000000001,6429636.000000002,4,Owned Flat/House,32938671.26011561,3404.482080805248,Periphery / Growth Corridor,25.5,Self-use,1,6-12 months,Channel Partner / Broker,2024-07-22,0,1,0,1,0.9668,High,1,24280000.0,Outlier
CUST_11922,26,Male,Government & PSU,Chennai,31700.0,380400.0,4,Rented,2000000.0,900.0,Periphery / Growth Corridor,23.34084397981791,Self-use,1,1-3 years,Print / Newspaper Ad,2025-06-10,1,1,0,0,0.0642,Low,0,0.0,Inlier
CUST_10787,28,Male,IT & Software,Mumbai,28000.0,336000.0,2,Rented,2000000.0,594.0,City Centre,5.7,Self-use,1,0-6 months,Google & Social Media Ads,2024-01-17,0,0,1,1,0.6308,Medium,1,1910000.0,Inlier
CUST_15695,37,Male,Healthcare & Doctor,Ahmedabad,105700.0,1268400.0,3,Living with Parents,5190000.0,1200.0,Suburbs,28.3,Self-use,1,6-12 months,Direct Walk-in / Exhibition,2024-03-04,0,0,0,0,0.2109,Low,0,0.0,Inlier
CUST_17596,44,Male,IT & Software,Noida,340000.0,4080000.0,3,Rented,14930000.0,2400.0,Within City Limits,18.0,Investment,1,>3 years,Magicbricks / Real Estate Portal,2024-04-24,0,0,0,0,0.0207,Low,0,0.0,Inlier
CUST_15619,67,Male,Retired,Pune,158547.34377464443,1902568.125295733,2,Owned Flat/House,3400000.0,1000.0,Within City Limits,11.5,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2024-07-01,0,0,0,0,0.0896,Low,0,0.0,Inlier
CUST_12115,66,Male,Real Estate & Construction,Kolkata,427954.87722216157,5135458.526665939,4,Rented,19920000.0,3000.0,Periphery / Growth Corridor,30.4,Investment,0,1-3 years,Channel Partner / Broker,2025-12-06,1,1,0,0,0.3948,Medium,0,0.0,Outlier
CUST_11646,27,Female,BFSI & Banking,Delhi,161400.0,1936800.0,3,Living with Parents,9010000.0,1500.0,Periphery / Growth Corridor,39.3,Investment,1,>3 years,Magicbricks / Real Estate Portal,2024-07-11,1,1,0,0,0.0363,Low,0,0.0,Inlier
CUST_16799,36,Female,Self-Employed / Business,Bengaluru,104200.0,1250400.0,3,Living with Parents,5930000.0,1500.0,Periphery / Growth Corridor,31.2,Investment,1,>3 years,Google & Social Media Ads,2024-01-07,1,1,0,0,0.0389,Low,0,0.0,Inlier
CUST_14005,57,Male,IT & Software,Noida,151800.0,1821600.0,5,Rented,4920000.0,1389.6924067111354,City Centre,5.9,Investment,0,1-3 years,Magicbricks / Real Estate Portal,2024-02-16,1,1,0,1,0.9829,High,1,4800000.0,Inlier
CUST_16126,44,Male,IT & Software,Mumbai,114800.0,1377600.0,4,Rented,5140000.0,1206.4012956371362,Periphery / Growth Corridor,44.9,Self-use,1,1-3 years,Google & Social Media Ads,2024-11-13,0,0,0,0,0.1272,Low,0,0.0,Inlier
CUST_15712,40,Male,IT & Software,Mumbai,146300.0,1755600.0,6,Rented,6570000.0,1500.0,Suburbs,23.4,Investment,1,1-3 years,Channel Partner / Broker,2025-05-01,0,0,0,0,0.0498,Low,0,0.0,Inlier
CUST_10810,32,Male,Self-Employed / Business,Bengaluru,122900.0,1474800.0,3,Rented,6440000.0,1000.0,Periphery / Growth Corridor,33.0,Investment,1,0-6 months,Google & Social Media Ads,2024-04-09,1,1,0,0,0.1994,Low,0,0.0,Inlier
CUST_14454,33,Female,IT & Software,Pune,85400.0,1024800.0,3,Rented,2910000.0,900.0,Suburbs,23.45603934283028,Self-use,1,1-3 years,Print / Newspaper Ad,2025-03-19,1,1,0,0,0.0904,Low,0,0.0,Inlier
CUST_15377,47,Female,Manufacturing & Engg,Ahmedabad,101500.0,1218000.0,6,Rented,4470000.0,1197.0,Suburbs,27.0,Investment,0,>3 years,Google & Social Media Ads,2024-05-26,1,1,0,0,0.0939,Low,0,0.0,Inlier
CUST_15922,36,Female,Retail & Commerce,Mumbai,406000.0,4872000.0,3,Living with Parents,18530000.0,1800.0,Within City Limits,10.7,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2024-02-21,0,0,0,0,0.0374,Low,0,0.0,Inlier
CUST_10181,40,Male,IT & Software,Gurugram,236000.0,2832000.0,5,Owned Flat/House,13210000.0,1695.9253631659415,Suburbs,28.7,Investment,1,0-6 months,Google & Social Media Ads,2024-09-01,1,1,0,0,0.5904,Medium,0,0.0,Inlier
CUST_18353,39,Male,Government & PSU,Mumbai,70000.0,840000.0,5,Living with Parents,3570000.0000000005,1000.0,City Centre,7.7,Self-use,1,1-3 years,Google & Social Media Ads,2024-07-03,1,1,0,0,0.0917,Low,0,0.0,Inlier
CUST_15602,51,Male,Manufacturing & Engg,Gurugram,93300.0,1119600.0,4,Rented,3730000.0,900.0,Within City Limits,17.4,Investment,1,0-6 months,Channel Partner / Broker,2024-07-31,0,1,0,0,0.5517,Medium,0,0.0,Inlier
CUST_18094,64,Male,Retired,Bengaluru,67600.0,811200.0,5,Living with Parents,3080000.0,1200.0,Suburbs,17.9,Self-use,1,0-6 months,Google & Social Media Ads,2025-06-23,0,1,1,1,0.9144,High,1,2910000.0,Inlier
CUST_16750,54,Male,Manufacturing & Engg,Delhi,100000.0,1200000.0,4,Rented,5280000.0,1200.0,Suburbs,17.1,Investment,1,1-3 years,Google & Social Media Ads,2024-08-10,0,0,0,0,0.0632,Low,0,0.0,Inlier
CUST_10802,21,Female,Retail & Commerce,Mumbai,30200.0,362400.0,2,Living with Parents,2000000.0,1000.0,City Centre,3.7,Self-use,1,6-12 months,Google & Social Media Ads,2024-07-29,0,1,1,1,0.9713,High,1,1940000.0,Inlier
